age,county_name,N_patients,pct_pcv,suppressed,fips
age_1_2y,"ATKINSON,GA",5,NA,1,13003
age_1_2y,"CHEYENNE,CO",5,NA,1,08017
age_1_2y,"COFFEE,TN",5,NA,1,47031
age_1_2y,"JOHNSON,GA",5,NA,1,13167
age_1_2y,"LEA,NM",5,NA,1,35025
age_1_2y,"MITCHELL,GA",5,NA,1,13205
age_1_2y,"PHILLIPS,CO",5,NA,1,08095
age_1_2y,"SEMINOLE,GA",5,NA,1,13253
age_1_2y,"SUMNER,TN",5,NA,1,47165
age_1_2y,"COOK,MN",5,NA,1,27031
age_1_2y,"CROWLEY,CO",5,NA,1,08025
age_1_2y,"CUSTER,CO",5,NA,1,08027
age_1_2y,"PULASKI,GA",5,NA,1,13235
age_1_2y,"RIOBLANCO,CO",5,NA,1,08103
age_1_2y,"TAYLOR,GA",5,NA,1,13269
age_1_2y,"TREUTLEN,GA",5,NA,1,13283
age_1_2y,"WAYNE,GA",5,NA,1,13305
age_1_2y,"APPLING,GA",5,NA,1,13001
age_1_2y,"CAMPBELL,TN",5,NA,1,47013
age_1_2y,"DOOLY,GA",5,NA,1,13093
age_1_2y,"SANMIGUEL,CO",5,NA,1,08113
age_1_2y,"TERRELL,GA",5,NA,1,13273
age_1_2y,"TRINITY,CA",5,NA,1,06105
age_1_2y,"WILCOX,GA",5,NA,1,13315
age_1_2y,"BACA,CO",5,NA,1,08009
age_1_2y,"CALAVERAS,CA",5,NA,1,06009
age_1_2y,"CANDLER,GA",5,NA,1,13043
age_1_2y,"CRAWFORD,GA",5,NA,1,13079
age_1_2y,"EARLY,GA",5,NA,1,13099
age_1_2y,"SEVIER,TN",5,NA,1,47155
age_1_2y,"WARREN,TN",5,NA,1,47177
age_1_2y,"WILKINSON,GA",5,NA,1,13319
age_1_2y,"ANDERSON,TN",5,NA,1,47001
age_1_2y,"BRANTLEY,GA",5,NA,1,13025
age_1_2y,"CHEATHAM,TN",5,NA,1,47021
age_1_2y,"CLAIBORNE,TN",5,NA,1,47025
age_1_2y,"DODGE,MN",5,NA,1,27039
age_1_2y,"DOLORES,CO",5,NA,1,08033
age_1_2y,"IRWIN,GA",5,NA,1,13155
age_1_2y,"JEFFDAVIS,GA",5,NA,1,13161
age_1_2y,"KIOWA,CO",5,NA,1,08061
age_1_2y,"LINCOLN,NM",5,NA,1,35027
age_1_2y,"MAURY,TN",5,NA,1,47119
age_1_2y,"PIERCE,GA",5,NA,1,13229
age_1_2y,"ROBERTSON,TN",5,NA,1,47147
age_1_2y,"SAGUACHE,CO",5,NA,1,08109
age_1_2y,"CALHOUN,GA",5,NA,1,13037
age_1_2y,"COLFAX,NM",5,NA,1,35007
age_1_2y,"GRAINGER,TN",5,NA,1,47057
age_1_2y,"MACON,GA",5,NA,1,13193
age_1_2y,"MARION,GA",5,NA,1,13197
age_1_2y,"MCKINLEY,NM",5,NA,1,35031
age_1_2y,"PERRY,TN",5,NA,1,47135
age_1_2y,"QUAY,NM",5,NA,1,35037
age_1_2y,"SCHLEY,GA",5,NA,1,13249
age_1_2y,"SIBLEY,MN",5,NA,1,27143
age_1_2y,"TALIAFERRO,GA",5,NA,1,13265
age_1_2y,"TEHAMA,CA",5,NA,1,06103
age_1_2y,"TWIGGS,GA",5,NA,1,13289
age_1_2y,"VANBUREN,TN",5,NA,1,47175
age_1_2y,"WHITE,TN",5,NA,1,47185
age_1_2y,"AMADOR,CA",5,NA,1,06005
age_1_2y,"BACON,GA",5,NA,1,13005
age_1_2y,"BAKER,GA",5,NA,1,13007
age_1_2y,"BLOUNT,TN",5,NA,1,47009
age_1_2y,"COSTILLA,CO",5,NA,1,08023
age_1_2y,"EVANS,GA",5,NA,1,13109
age_1_2y,"GRANT,NM",5,NA,1,35017
age_1_2y,"MILLER,GA",5,NA,1,13201
age_1_2y,"PUTNAM,NY",5,NA,1,36079
age_1_2y,"RANDOLPH,GA",5,NA,1,13243
age_1_2y,"ROANE,TN",5,NA,1,47145
age_1_2y,"SEDGWICK,CO",5,NA,1,08115
age_1_2y,"TELFAIR,GA",5,NA,1,13271
age_1_2y,"WASECA,MN",5,NA,1,27161
age_1_2y,"WILSON,TN",5,NA,1,47189
age_1_2y,"ALPINE,CA",5,NA,1,06003
age_1_2y,"CHATTAHOOCHEE,GA",5,NA,1,13053
age_1_2y,"CIBOLA,NM",5,NA,1,35006
age_1_2y,"CLAY,GA",5,NA,1,13061
age_1_2y,"INYO,CA",5,NA,1,06027
age_1_2y,"LONG,GA",5,NA,1,13183
age_1_2y,"LUNA,NM",5,NA,1,35029
age_1_2y,"MONTGOMERY,GA",5,NA,1,13209
age_1_2y,"OURAY,CO",5,NA,1,08091
age_1_2y,"RIOARRIBA,NM",5,NA,1,35039
age_1_2y,"SIERRA,CA",5,NA,1,06091
age_1_2y,"STEWART,GA",5,NA,1,13259
age_1_2y,"WAYNE,TN",5,NA,1,47181
age_1_2y,"GUADALUPE,NM",5,NA,1,35019
age_1_2y,"MCINTOSH,GA",5,NA,1,13191
age_1_2y,"PUTNAM,TN",5,NA,1,47141
age_1_2y,"SANJUAN,CO",5,NA,1,08111
age_1_2y,"SANMIGUEL,NM",5,NA,1,35047
age_1_2y,"STEWART,TN",5,NA,1,47161
age_1_2y,"WHEELER,GA",5,NA,1,13309
age_1_2y,"BEDFORD,TN",5,NA,1,47003
age_1_2y,"DEBACA,NM",5,NA,1,35011
age_1_2y,"HARDING,NM",5,NA,1,35021
age_1_2y,"HIDALGO,NM",5,NA,1,35023
age_1_2y,"LINCOLN,TN",5,NA,1,47103
age_1_2y,"LOSALAMOS,NM",5,NA,1,35028
age_1_2y,"LOUDON,TN",5,NA,1,47105
age_1_2y,"MACON,TN",5,NA,1,47111
age_1_2y,"MINERAL,CO",5,NA,1,08079
age_1_2y,"MORGAN,TN",5,NA,1,47129
age_1_2y,"MOWER,MN",5,NA,1,27099
age_1_2y,"SCOTT,TN",5,NA,1,47151
age_1_2y,"SMITH,TN",5,NA,1,47159
age_1_2y,"SOCORRO,NM",5,NA,1,35053
age_1_2y,"TORRANCE,NM",5,NA,1,35057
age_1_2y,"TROUSDALE,TN",5,NA,1,47169
age_1_2y,Noneoftheabove,6117,55.9,0,NA
age_1_2y,Total,196587,62.2,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","SANDIEGO,CA",29884,65.8,0,06073
"Total: Total includes all data, including data from rows not currently displayed.","FRESNO,CA",32195,71.6,0,06019
"Total: Total includes all data, including data from rows not currently displayed.","LOSANGELES,CA",25104,67.5,0,06037
"Total: Total includes all data, including data from rows not currently displayed.","COBB,GA",22929,74.8,0,13067
"Total: Total includes all data, including data from rows not currently displayed.","ALAMEDA,CA",20118,77.3,0,06001
"Total: Total includes all data, including data from rows not currently displayed.","MONROE,NY",20875,79.2,0,36055
"Total: Total includes all data, including data from rows not currently displayed.","KINGS,NY",21717,56.7,0,36047
"Total: Total includes all data, including data from rows not currently displayed.","FULTON,GA",23889,65.8,0,13121
"Total: Total includes all data, including data from rows not currently displayed.","RIVERSIDE,CA",22630,57.1,0,06065
"Total: Total includes all data, including data from rows not currently displayed.","DENVER,CO",21517,80.6,0,08031
"Total: Total includes all data, including data from rows not currently displayed.","SANTACLARA,CA",17369,68.2,0,06085
"Total: Total includes all data, including data from rows not currently displayed.","HENNEPIN,MN",18371,68.3,0,27053
"Total: Total includes all data, including data from rows not currently displayed.","MULTNOMAH,OR",17185,72.8,0,41051
"Total: Total includes all data, including data from rows not currently displayed.","ELPASO,CO",22354,57.4,0,08041
"Total: Total includes all data, including data from rows not currently displayed.","ORANGE,CA",16647,68.3,0,06059
"Total: Total includes all data, including data from rows not currently displayed.","ARAPAHOE,CO",19630,73.9,0,08005
"Total: Total includes all data, including data from rows not currently displayed.","SANBERNARDINO,CA",19573,59.4,0,06071
"Total: Total includes all data, including data from rows not currently displayed.","CONTRACOSTA,CA",15155,78.1,0,06013
"Total: Total includes all data, including data from rows not currently displayed.","HARTFORD,CT",16055,80.5,0,09003
"Total: Total includes all data, including data from rows not currently displayed.","DEKALB,GA",17447,64.3,0,13089
"Total: Total includes all data, including data from rows not currently displayed.","GWINNETT,GA",17422,61.9,0,13135
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,OR",12638,70.6,0,41067
"Total: Total includes all data, including data from rows not currently displayed.","ADAMS,CO",15266,75,0,08001
"Total: Total includes all data, including data from rows not currently displayed.","SUFFOLK,NY",12584,64.2,0,36103
"Total: Total includes all data, including data from rows not currently displayed.","WELD,CO",12968,75.1,0,08123
"Total: Total includes all data, including data from rows not currently displayed.","QUEENS,NY",11802,60.8,0,36081
"Total: Total includes all data, including data from rows not currently displayed.","SANMATEO,CA",9366,79.8,0,06081
"Total: Total includes all data, including data from rows not currently displayed.","NASSAU,NY",11388,63.1,0,36059
"Total: Total includes all data, including data from rows not currently displayed.","RAMSEY,MN",9779,74.8,0,27123
"Total: Total includes all data, including data from rows not currently displayed.","KERN,CA",11274,65.6,0,06029
"Total: Total includes all data, including data from rows not currently displayed.","MONTEREY,CA",9158,78.5,0,06053
"Total: Total includes all data, including data from rows not currently displayed.","SANFRANCISCO,CA",9005,70.3,0,06075
"Total: Total includes all data, including data from rows not currently displayed.","LARIMER,CO",9322,76.3,0,08069
"Total: Total includes all data, including data from rows not currently displayed.","CLACKAMAS,OR",8799,69.5,0,41005
"Total: Total includes all data, including data from rows not currently displayed.","HALL,GA",9209,72,0,13139
"Total: Total includes all data, including data from rows not currently displayed.","JEFFERSON,CO",11559,73.9,0,08059
"Total: Total includes all data, including data from rows not currently displayed.","DESCHUTES,OR",7621,71.8,0,41017
"Total: Total includes all data, including data from rows not currently displayed.","STEARNS,MN",7526,74.2,0,27145
"Total: Total includes all data, including data from rows not currently displayed.","SACRAMENTO,CA",8019,65.3,0,06067
"Total: Total includes all data, including data from rows not currently displayed.","BALTIMORECITY,MD",8299,74.2,0,24510
"Total: Total includes all data, including data from rows not currently displayed.","BOULDER,CO",7446,71.4,0,08013
"Total: Total includes all data, including data from rows not currently displayed.","BROOME,NY",6266,69.5,0,36007
"Total: Total includes all data, including data from rows not currently displayed.","BALTIMORE,MD",8202,69.3,0,24005
"Total: Total includes all data, including data from rows not currently displayed.","HAMILTON,TN",8080,62.3,0,47065
"Total: Total includes all data, including data from rows not currently displayed.","SONOMA,CA",6285,47.3,0,06097
"Total: Total includes all data, including data from rows not currently displayed.","ANOKA,MN",6824,73.1,0,27003
"Total: Total includes all data, including data from rows not currently displayed.","ALBANY,NY",5730,55.6,0,36001
"Total: Total includes all data, including data from rows not currently displayed.","CHEROKEE,GA",7333,67,0,13057
"Total: Total includes all data, including data from rows not currently displayed.","DAKOTA,MN",6785,68.2,0,27037
"Total: Total includes all data, including data from rows not currently displayed.","DOUGLAS,CO",9214,68.4,0,08035
"Total: Total includes all data, including data from rows not currently displayed.","NEWYORK,NY",6146,58.4,0,36061
"Total: Total includes all data, including data from rows not currently displayed.","SAINTLOUIS,MN",5338,80.1,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","PAULDING,GA",5702,75.3,0,13223
"Total: Total includes all data, including data from rows not currently displayed.","NEWHAVEN,CT",5434,73.5,0,09009
"Total: Total includes all data, including data from rows not currently displayed.","LINN,OR",4987,74.2,0,41043
"Total: Total includes all data, including data from rows not currently displayed.","DOUGLAS,GA",5149,74.5,0,13097
"Total: Total includes all data, including data from rows not currently displayed.","CLAYTON,GA",5471,63.8,0,13063
"Total: Total includes all data, including data from rows not currently displayed.","NEWLONDON,CT",4219,79.7,0,09011
"Total: Total includes all data, including data from rows not currently displayed.","MADERA,CA",4471,68.2,0,06039
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,MN",4097,76.8,0,27163
"Total: Total includes all data, including data from rows not currently displayed.","HENRY,GA",5339,60,0,13151
"Total: Total includes all data, including data from rows not currently displayed.","CLAY,MN",3425,83.3,0,27027
"Total: Total includes all data, including data from rows not currently displayed.","SANJOAQUIN,CA",3652,47.3,0,06077
"Total: Total includes all data, including data from rows not currently displayed.","SOLANO,CA",3279,51.2,0,06095
"Total: Total includes all data, including data from rows not currently displayed.","MARIN,CA",3229,57.2,0,06041
"Total: Total includes all data, including data from rows not currently displayed.","MARION,OR",4233,59.3,0,41047
"Total: Total includes all data, including data from rows not currently displayed.","STEUBEN,NY",3271,76.6,0,36101
"Total: Total includes all data, including data from rows not currently displayed.","TULARE,CA",4689,55.3,0,06107
"Total: Total includes all data, including data from rows not currently displayed.","ONTARIO,NY",3040,83.1,0,36069
"Total: Total includes all data, including data from rows not currently displayed.","MERCED,CA",3756,60.6,0,06047
"Total: Total includes all data, including data from rows not currently displayed.","MIDDLESEX,CT",3303,84.8,0,09007
"Total: Total includes all data, including data from rows not currently displayed.","ONONDAGA,NY",3024,39.4,0,36067
"Total: Total includes all data, including data from rows not currently displayed.","RENSSELAER,NY",2648,59.3,0,36083
"Total: Total includes all data, including data from rows not currently displayed.","SARATOGA,NY",2361,42.7,0,36091
"Total: Total includes all data, including data from rows not currently displayed.","SHERBURNE,MN",3359,71.4,0,27141
"Total: Total includes all data, including data from rows not currently displayed.","FAIRFIELD,CT",3393,65,0,09001
"Total: Total includes all data, including data from rows not currently displayed.","SULLIVAN,TN",2973,71.5,0,47163
"Total: Total includes all data, including data from rows not currently displayed.","FORSYTH,GA",3932,61.1,0,13117
"Total: Total includes all data, including data from rows not currently displayed.","HUMBOLDT,CA",2815,72.5,0,06023
"Total: Total includes all data, including data from rows not currently displayed.","ONEIDA,NY",3236,69.7,0,36065
"Total: Total includes all data, including data from rows not currently displayed.","WAYNE,NY",2723,81.1,0,36117
"Total: Total includes all data, including data from rows not currently displayed.","CHEMUNG,NY",2568,80.5,0,36015
"Total: Total includes all data, including data from rows not currently displayed.","ANNEARUNDEL,MD",3210,58.3,0,24003
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,TN",2262,73,0,47179
"Total: Total includes all data, including data from rows not currently displayed.","RICHMOND,GA",1394,24.1,0,13245
"Total: Total includes all data, including data from rows not currently displayed.","JACKSON,GA",2763,68.7,0,13157
"Total: Total includes all data, including data from rows not currently displayed.","PUEBLO,CO",3081,60.6,0,08101
"Total: Total includes all data, including data from rows not currently displayed.","BARROW,GA",2717,63.9,0,13013
"Total: Total includes all data, including data from rows not currently displayed.","KANDIYOHI,MN",2154,73.4,0,27067
"Total: Total includes all data, including data from rows not currently displayed.","MADISON,TN",1911,59.1,0,47113
"Total: Total includes all data, including data from rows not currently displayed.","OTTERTAIL,MN",2128,72,0,27111
"Total: Total includes all data, including data from rows not currently displayed.","WRIGHT,MN",2567,68.8,0,27171
"Total: Total includes all data, including data from rows not currently displayed.","TOLLAND,CT",2375,80.2,0,09013
"Total: Total includes all data, including data from rows not currently displayed.","PRINCEGEORGES,MD",2955,54.3,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","WINDHAM,CT",2227,78.4,0,09015
"Total: Total includes all data, including data from rows not currently displayed.","HARFORD,MD",2926,59,0,24025
"Total: Total includes all data, including data from rows not currently displayed.","GREENE,TN",2025,75,0,47059
"Total: Total includes all data, including data from rows not currently displayed.","BELTRAMI,MN",1982,78.7,0,27007
"Total: Total includes all data, including data from rows not currently displayed.","HABERSHAM,GA",2000,73.7,0,13137
"Total: Total includes all data, including data from rows not currently displayed.","MONTGOMERY,MD",3413,56.5,0,24031
"Total: Total includes all data, including data from rows not currently displayed.","COOS,OR",1879,72.3,0,41011
"Total: Total includes all data, including data from rows not currently displayed.","LANE,OR",2198,44.8,0,41039
"Total: Total includes all data, including data from rows not currently displayed.","WICOMICO,MD",2237,65.6,0,24045
"Total: Total includes all data, including data from rows not currently displayed.","CHISAGO,MN",1848,76,0,27025
"Total: Total includes all data, including data from rows not currently displayed.","SAINTLAWRENCE,NY",1829,69.3,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","COLUMBIA,GA",1094,25.1,0,13073
"Total: Total includes all data, including data from rows not currently displayed.","TROUP,GA",2319,72.5,0,13285
"Total: Total includes all data, including data from rows not currently displayed.","CHENANGO,NY",1704,83.1,0,36017
"Total: Total includes all data, including data from rows not currently displayed.","BARTOW,GA",2092,65.9,0,13015
"Total: Total includes all data, including data from rows not currently displayed.","ORANGE,NY",2507,56.7,0,36071
"Total: Total includes all data, including data from rows not currently displayed.","SANTABARBARA,CA",1994,80.5,0,06083
"Total: Total includes all data, including data from rows not currently displayed.","ITASCA,MN",1616,78,0,27061
"Total: Total includes all data, including data from rows not currently displayed.","BRONX,NY",2066,57.2,0,36005
"Total: Total includes all data, including data from rows not currently displayed.","TIOGA,NY",1532,76.8,0,36107
"Total: Total includes all data, including data from rows not currently displayed.","CROWWING,MN",1740,70.1,0,27035
"Total: Total includes all data, including data from rows not currently displayed.","BENTON,MN",1683,75.7,0,27009
"Total: Total includes all data, including data from rows not currently displayed.","ERIE,NY",2627,64.6,0,36029
"Total: Total includes all data, including data from rows not currently displayed.","LOWNDES,GA",2600,51.2,0,13185
"Total: Total includes all data, including data from rows not currently displayed.","NAPA,CA",1411,24.5,0,06055
"Total: Total includes all data, including data from rows not currently displayed.","WHITFIELD,GA",1668,45.2,0,13313
"Total: Total includes all data, including data from rows not currently displayed.","KINGS,CA",2122,57.4,0,06031
"Total: Total includes all data, including data from rows not currently displayed.","CARROLL,GA",1940,67.5,0,13045
"Total: Total includes all data, including data from rows not currently displayed.","MESA,CO",1960,58.5,0,08077
"Total: Total includes all data, including data from rows not currently displayed.","SANTACRUZ,CA",1600,52.9,0,06087
"Total: Total includes all data, including data from rows not currently displayed.","POLK,MN",1412,80.9,0,27119
"Total: Total includes all data, including data from rows not currently displayed.","BECKER,MN",1369,77.8,0,27005
"Total: Total includes all data, including data from rows not currently displayed.","BENTON,OR",1550,69.5,0,41003
"Total: Total includes all data, including data from rows not currently displayed.","LIVINGSTON,NY",1598,74.9,0,36051
"Total: Total includes all data, including data from rows not currently displayed.","WALTON,GA",1891,60,0,13297
"Total: Total includes all data, including data from rows not currently displayed.","UMATILLA,OR",1535,69.3,0,41059
"Total: Total includes all data, including data from rows not currently displayed.","BROOMFIELD,CO",1608,69.9,0,08014
"Total: Total includes all data, including data from rows not currently displayed.","OTSEGO,NY",1355,84,0,36077
"Total: Total includes all data, including data from rows not currently displayed.","LITCHFIELD,CT",1577,68.3,0,09005
"Total: Total includes all data, including data from rows not currently displayed.","DELAWARE,NY",1294,82.3,0,36025
"Total: Total includes all data, including data from rows not currently displayed.","NEWTON,GA",1766,60.9,0,13217
"Total: Total includes all data, including data from rows not currently displayed.","COLUMBIA,OR",1385,68.4,0,41009
"Total: Total includes all data, including data from rows not currently displayed.","YOLO,CA",1213,28.4,0,06113
"Total: Total includes all data, including data from rows not currently displayed.","CECIL,MD",1412,58.3,0,24015
"Total: Total includes all data, including data from rows not currently displayed.","JACKSON,OR",1477,57.3,0,41029
"Total: Total includes all data, including data from rows not currently displayed.","LINCOLN,OR",1358,71.8,0,41041
"Total: Total includes all data, including data from rows not currently displayed.","BRADLEY,TN",1545,53.5,0,47011
"Total: Total includes all data, including data from rows not currently displayed.","GORDON,GA",1365,52.8,0,13129
"Total: Total includes all data, including data from rows not currently displayed.","MENDOCINO,CA",1373,64.6,0,06045
"Total: Total includes all data, including data from rows not currently displayed.","DORCHESTER,MD",1215,83.9,0,24019
"Total: Total includes all data, including data from rows not currently displayed.","STANISLAUS,CA",1717,45.9,0,06099
"Total: Total includes all data, including data from rows not currently displayed.","SULLIVAN,NY",1557,63.8,0,36105
"Total: Total includes all data, including data from rows not currently displayed.","YAMHILL,OR",1294,56,0,41071
"Total: Total includes all data, including data from rows not currently displayed.","STEPHENS,GA",1149,73.5,0,13257
"Total: Total includes all data, including data from rows not currently displayed.","ALLEGANY,NY",1087,69.7,0,36003
"Total: Total includes all data, including data from rows not currently displayed.","KLAMATH,OR",1438,69.9,0,41035
"Total: Total includes all data, including data from rows not currently displayed.","COWETA,GA",1545,58.4,0,13077
"Total: Total includes all data, including data from rows not currently displayed.","MALHEUR,OR",1217,67.5,0,41045
"Total: Total includes all data, including data from rows not currently displayed.","JEFFERSON,OR",1092,74.7,0,41031
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,MD",1216,65.6,0,24043
"Total: Total includes all data, including data from rows not currently displayed.","CROOK,OR",1067,64.9,0,41013
"Total: Total includes all data, including data from rows not currently displayed.","COLUMBIA,NY",760,36.2,0,36021
"Total: Total includes all data, including data from rows not currently displayed.","RICHMOND,NY",1204,46.7,0,36085
"Total: Total includes all data, including data from rows not currently displayed.","SHELBY,TN",1034,51.7,0,47157
"Total: Total includes all data, including data from rows not currently displayed.","SCOTT,MN",1168,65.8,0,27139
"Total: Total includes all data, including data from rows not currently displayed.","MORRISON,MN",1006,72.9,0,27097
"Total: Total includes all data, including data from rows not currently displayed.","GENESEE,NY",1192,74.6,0,36037
"Total: Total includes all data, including data from rows not currently displayed.","DAWSON,GA",1141,67.2,0,13085
"Total: Total includes all data, including data from rows not currently displayed.","DYER,TN",891,73.4,0,47045
"Total: Total includes all data, including data from rows not currently displayed.","HAWKINS,TN",1092,70.1,0,47073
"Total: Total includes all data, including data from rows not currently displayed.","WALKER,GA",1370,64,0,13295
"Total: Total includes all data, including data from rows not currently displayed.","CARTER,TN",946,75.4,0,47019
"Total: Total includes all data, including data from rows not currently displayed.","ULSTER,NY",1018,56,0,36111
"Total: Total includes all data, including data from rows not currently displayed.","MILLELACS,MN",936,72.8,0,27095
"Total: Total includes all data, including data from rows not currently displayed.","SPALDING,GA",1414,66.5,0,13255
"Total: Total includes all data, including data from rows not currently displayed.","CLINTON,NY",1162,61.2,0,36019
"Total: Total includes all data, including data from rows not currently displayed.","TODD,MN",884,65.4,0,27153
"Total: Total includes all data, including data from rows not currently displayed.","NOBLES,MN",910,81.2,0,27105
"Total: Total includes all data, including data from rows not currently displayed.","CASS,MN",940,63.5,0,27021
"Total: Total includes all data, including data from rows not currently displayed.","CAROLINE,MD",962,69.5,0,24011
"Total: Total includes all data, including data from rows not currently displayed.","WHITE,GA",944,73.7,0,13311
"Total: Total includes all data, including data from rows not currently displayed.","FAYETTE,GA",1136,59.2,0,13113
"Total: Total includes all data, including data from rows not currently displayed.","CARLTON,MN",886,79,0,27017
"Total: Total includes all data, including data from rows not currently displayed.","CLARKE,GA",1164,52.1,0,13059
"Total: Total includes all data, including data from rows not currently displayed.","WINONA,MN",806,73.6,0,27169
"Total: Total includes all data, including data from rows not currently displayed.","FLOYD,GA",933,53.1,0,13115
"Total: Total includes all data, including data from rows not currently displayed.","ROCKDALE,GA",1230,59,0,13247
"Total: Total includes all data, including data from rows not currently displayed.","TALBOT,MD",877,72.4,0,24041
"Total: Total includes all data, including data from rows not currently displayed.","FRANKLIN,GA",857,69.3,0,13119
"Total: Total includes all data, including data from rows not currently displayed.","LUMPKIN,GA",885,70.8,0,13187
"Total: Total includes all data, including data from rows not currently displayed.","HERKIMER,NY",954,70.3,0,36043
"Total: Total includes all data, including data from rows not currently displayed.","HOWARD,MD",1119,53.4,0,24027
"Total: Total includes all data, including data from rows not currently displayed.","ISANTI,MN",826,73.6,0,27059
"Total: Total includes all data, including data from rows not currently displayed.","SCHENECTADY,NY",716,52.8,0,36093
"Total: Total includes all data, including data from rows not currently displayed.","GREENE,NY",574,37.5,0,36039
"Total: Total includes all data, including data from rows not currently displayed.","BANKS,GA",810,70.5,0,13011
"Total: Total includes all data, including data from rows not currently displayed.","ROUTT,CO",749,82,0,08107
"Total: Total includes all data, including data from rows not currently displayed.","FRANKLIN,NY",821,62.9,0,36033
"Total: Total includes all data, including data from rows not currently displayed.","HUBBARD,MN",713,72.8,0,27057
"Total: Total includes all data, including data from rows not currently displayed.","CORTLAND,NY",806,70.8,0,36023
"Total: Total includes all data, including data from rows not currently displayed.","ROSEAU,MN",661,78.7,0,27135
"Total: Total includes all data, including data from rows not currently displayed.","GARRETT,MD",617,58.7,0,24023
